         1,         1,      1.00,           1467.2307,                   0,             30.9525
         1,         2,      1.00,            383.5018,                   0,             21.3804
         1,         3,      1.00,             32.1063,                   0,              5.7617
         1,         4,      1.00,             13.0405,                   0,              2.4144
         1,         5,      1.00,             92.9002,                   0,              6.7660
         1,         6,      1.00,             88.7837,                   0,              7.7132
         1,         7,      1.00,             44.5699,                   0,              7.1648
         1,         8,      1.00,              8.2046,                   0,              7.2716
         1,         9,      1.00,             12.1859,                   0,              2.9984
         1,        10,      1.00,            296.7978,                   0,              5.9825
         1,        11,      1.00,              5.6336,                   0,              2.0440
         1,        12,      1.00,              7.8485,                   0,              4.3943
         1,        13,      1.00,              3.3545,                   0,              7.1862
         1,        14,      1.00,              5.3487,                   0,              6.3600
         1,        15,      1.00,              6.8799,                   0,              4.3088
         1,        16,      1.00,            170.5022,                   0,              5.6763
         1,        17,      1.00,            251.5157,                   0,              8.8171
         1,        18,      1.00,            706.6655,                   0,             25.3332
         1,        19,      1.00,             17.1357,                   0,              2.0583
         1,        20,      1.00,            202.0957,                   0,              8.4966
         1,        21,      1.00,              1.3176,                   0,              0.5840
         1,        22,      1.00,             30.0337,                   0,              2.8203
         1,        23,      1.00,              1.1823,                   0,              0.0855
         1,        24,      1.00,              1.1680,                   0,              0.1424
         1,        25,      1.00,              0.0499,                   0,              0.4131
         1,        26,      1.00,              1.0185,                   0,              0.0427
         1,        27,      1.00,              0.2279,                   0,              0.0356
         1,        28,      1.00,              0.5840,                   0,              0.0499
         1,        29,      1.00,              0.0997,                   0,              0.0641
         1,        30,      1.00,              0.0499,                   0,              0.0783
         1,        31,      1.00,              0.9259,                   0,              0.0997
         1,        32,      1.00,              0.2778,                   0,              0.0214
         1,        33,      1.00,              0.4629,                   0,              0.0285
         1,        34,      1.00,                   0,                   0,              0.0071
         1,        35,      1.00,              0.9900,                   0,              0.1353
         1,        36,      1.00,              0.3490,                   0,              0.0641
         1,        37,      1.00,              0.5057,                   0,              0.0712
         1,        38,      1.00,              0.1567,                   0,              0.0356
         1,        39,      1.00,              0.6695,                   0,              0.0427
         1,        40,      1.00,              0.3062,                   0,              0.0356
         1,        41,      1.00,              0.2635,                   0,              0.0783
         1,        42,      1.00,              0.0926,                   0,              0.0071
         1,        43,      1.00,              0.0570,                   0,              0.0071
         1,        44,      1.00,              0.0071,                   0,              0.0427
         1,        45,      1.00,              0.7621,                   0,              0.0427
         1,        46,      1.00,              0.0712,                   0,              0.0285
         1,        47,      1.00,              0.0356,                   0,              0.0071
         1,        49,      1.00,              0.0214,                   0,              0.0356
         1,        50,      1.00,              0.0071,                   0,              0.0071
         1,        51,      1.00,              0.0071,                   0,                   0
         1,        52,      1.00,              0.1923,                   0,              0.0285
         1,        54,      1.00,              0.3703,                   0,              0.0071
         1,        55,      1.00,              0.3490,                   0,              0.0356
         1,        56,      1.00,              0.1923,                   0,              0.0427
         1,        57,      1.00,              0.0071,                   0,                   0
         1,        58,      1.00,              0.5840,                   0,              0.0499
         1,        59,      1.00,              0.0285,                   0,              0.0214
         1,        60,      1.00,              0.2778,                   0,              0.0142
         1,        61,      1.00,              0.0071,                   0,              0.0214
         1,        62,      1.00,              0.1852,                   0,              0.0071
         1,        63,      1.00,              0.4131,                   0,              0.0142
         1,        64,      1.00,                   0,                   0,              0.0071
         1,        65,      1.00,              0.2778,                   0,              0.0142
         1,        66,      1.00,              0.0926,                   0,              0.0214
         1,        67,      1.00,              0.0071,                   0,              0.0142
         1,        68,      1.00,                   0,                   0,              0.0071
         1,        69,      1.00,              0.0570,                   0,              0.0071
         1,        70,      1.00,                   0,                   0,              0.0071
         1,        71,      1.00,              0.1852,                   0,              0.0071
         1,        73,      1.00,                   0,                   0,              0.0071
         1,        75,      1.00,              0.0926,                   0,              0.0142
         1,        76,      1.00,              0.1852,                   0,              0.0071
         1,        77,      1.00,              0.1852,                   0,                   0
         1,        79,      1.00,              0.0926,                   0,              0.0071
         1,        80,      1.00,              0.2065,                   0,              0.0071
         1,        81,      1.00,              0.0071,                   0,              0.0071
         1,        82,      1.00,                   0,                   0,              0.0071
         1,        83,      1.00,              0.2920,                   0,              0.0214
         1,        84,      1.00,              0.4558,                   0,              0.0142
         1,        85,      1.00,                   0,                   0,              0.0285
         1,        86,      1.00,              0.1852,                   0,              0.0142
         1,        87,      1.00,              0.0427,                   0,                   0
         1,        90,      1.00,              0.3703,                   0,              0.0071
         1,        91,      1.00,              0.4131,                   0,              0.0071
         1,        92,      1.00,              0.9187,                   0,              0.0214
         1,        93,      1.00,                   0,                   0,              0.0071
         1,        94,      1.00,                   0,                   0,              0.0071
         1,        95,      1.00,              0.1994,                   0,              0.0142
         1,        99,      1.00,              0.3775,                   0,                   0
         1,       100,      1.00,                   0,                   0,              0.0071
         1,       101,      1.00,              0.2493,                   0,              0.0071
         1,       103,      1.00,              0.0926,                   0,              0.0071
         1,       104,      1.00,              0.1353,                   0,                   0
         1,       106,      1.00,                   0,                   0,              0.0071
         1,       107,      1.00,                   0,                   0,              0.0071
         1,       108,      1.00,              0.0427,                   0,                   0
         1,       109,      1.00,              0.1852,                   0,                   0
         1,       112,      1.00,              0.5769,                   0,              0.0641
         1,       113,      1.00,                   0,                   0,              0.0071
         1,       116,      1.00,                   0,                   0,              0.0142
         1,       118,      1.00,              0.2208,                   0,              0.0071
         1,       119,      1.00,              0.3703,                   0,              0.0285
         1,       120,      1.00,              0.1852,                   0,              0.0071
         1,       121,      1.00,              0.7336,                   0,              0.0071
         1,       122,      1.00,                   0,                   0,              0.0071
         1,       123,      1.00,              0.4131,                   0,              0.0142
         1,       124,      1.00,              0.1068,                   0,              0.0071
         1,       126,      1.00,              0.3490,                   0,              0.0142
         1,       127,      1.00,              0.5911,                   0,              0.0071
         1,       128,      1.00,              0.2493,                   0,                   0
         1,       129,      1.00,              0.2991,                   0,                   0
         1,       133,      1.00,              0.0142,                   0,                   0
         1,       134,      1.00,              0.2706,                   0,                   0
         1,       136,      1.00,                   0,                   0,              0.0071
         1,       140,      1.00,              0.0499,                   0,                   0
         1,       141,      1.00,              0.1211,                   0,                   0
         1,       142,      1.00,              0.0855,                   0,              0.0071
         1,       143,      1.00,              0.1140,                   0,                   0
         1,       144,      1.00,              0.0427,                   0,                   0
         1,       145,      1.00,              0.0997,                   0,                   0
         1,       146,      1.00,              0.1496,                   0,                   0
         1,       147,      1.00,              0.0142,                   0,                   0
         1,       148,      1.00,              0.2778,                   0,                   0
         1,       150,      1.00,              0.0997,                   0,              0.0071
         1,       151,      1.00,              0.0071,                   0,              0.0071
         1,       152,      1.00,              0.0214,                   0,              0.0071
         1,       153,      1.00,              0.0499,                   0,                   0
         1,       154,      1.00,              0.2564,                   0,              0.0071
         1,       155,      1.00,              0.0285,                   0,              0.0071
         1,       161,      1.00,              0.0499,                   0,              0.0142
         1,       162,      1.00,                   0,                   0,              0.0071
         1,       164,      1.00,              0.0926,                   0,              0.0071
         1,       165,      1.00,              0.0997,                   0,              0.0071
         1,       166,      1.00,              0.0356,                   0,              0.0071
         1,       167,      1.00,              0.1923,                   0,                   0
         1,       168,      1.00,              0.0712,                   0,                   0
         1,       169,      1.00,              0.0285,                   0,                   0
         1,       172,      1.00,              0.0427,                   0,                   0
         1,       174,      1.00,              0.2778,                   0,                   0
         1,       175,      1.00,              0.0570,                   0,                   0
         1,       177,      1.00,              0.0142,                   0,                   0
         1,       178,      1.00,              0.0142,                   0,                   0
         1,       179,      1.00,              0.1496,                   0,                   0
         1,       180,      1.00,              0.0499,                   0,                   0
         1,       181,      1.00,              0.0142,                   0,                   0
         1,       182,      1.00,              0.0499,                   0,                   0
         1,       183,      1.00,              0.0499,                   0,                   0
         1,       184,      1.00,              0.1211,                   0,                   0
         1,       185,      1.00,              0.0427,                   0,                   0
         1,       187,      1.00,              0.1852,                   0,                   0
         1,       192,      1.00,              0.0926,                   0,                   0
         1,       207,      1.00,              0.1852,                   0,                   0
         1,       208,      1.00,                   0,                   0,              0.0071
         1,       209,      1.00,              0.0356,                   0,              0.0499
         1,       210,      1.00,              0.3490,                   0,              0.0142
         1,       215,      1.00,              0.0214,                   0,              0.0783
         1,       217,      1.00,              0.4131,                   0,              2.4001
         1,       218,      1.00,              0.9045,                   0,              5.8258
         1,       219,      1.00,              0.6695,                   0,              6.1250
         1,       220,      1.00,              0.0214,                   0,              0.0570
         1,       221,      1.00,              0.0499,                   0,              0.1282
         1,       222,      1.00,              0.0570,                   0,              0.6196
         1,       223,      1.00,              0.0071,                   0,              0.0285
         1,       224,      1.00,              0.0071,                   0,              0.5057
         1,       226,      1.00,                   0,                   0,              0.0142
         2,         1,      1.00,            440.9412,                   0,             21.3804
         2,         2,      1.00,           1207.1970,                   0,             29.8414
         2,         3,      1.00,            205.0870,                   0,             10.2202
         2,         4,      1.00,             59.6473,                   0,              3.1337
         2,         5,      1.00,            302.7803,                   0,             11.9437
         2,         6,      1.00,            303.7418,                   0,             13.8097
         2,         7,      1.00,            130.7041,                   0,              7.3500
         2,         8,      1.00,             18.6812,                   0,              7.0865
         2,         9,      1.00,             31.4510,                   0,              2.6565
         2,        10,      1.00,            100.2929,                   0,              3.8673
         2,        11,      1.00,             20.3335,                   0,              2.0583
         2,        12,      1.00,             17.1784,                   0,              3.5610
         2,        13,      1.00,              8.9453,                   0,              7.4782
         2,        14,      1.00,             10.4552,                   0,              6.2817
         2,        15,      1.00,             14.8068,                   0,              3.8388
         2,        16,      1.00,             49.1138,                   0,              4.0453
         2,        17,      1.00,            269.3351,                   0,             10.8683
         2,        18,      1.00,            170.3313,                   0,             14.3866
         2,        19,      1.00,             39.0432,                   0,              2.3289
         2,        20,      1.00,            336.3537,                   0,             11.5021
         2,        21,      1.00,              4.0881,                   0,              0.8333
         2,        22,      1.00,             60.2313,                   0,              3.2904
         2,        23,      1.00,              1.1110,                   0,              0.1638
         2,        24,      1.00,              0.7834,                   0,              0.1709
         2,        25,      1.00,              0.1923,                   0,              0.3134
         2,        26,      1.00,              0.5698,                   0,              0.0499
         2,        27,      1.00,              0.5342,                   0,              0.0499
         2,        28,      1.00,              1.1253,                   0,              0.0570
         2,        29,      1.00,              1.2108,                   0,              0.0712
         2,        30,      1.00,              0.9187,                   0,              0.0712
         2,        31,      1.00,              0.4701,                   0,              0.0997
         2,        32,      1.00,              0.4629,                   0,              0.0285
         2,        33,      1.00,              0.0071,                   0,              0.0285
         2,        34,      1.00,                   0,                   0,              0.0071
         2,        35,      1.00,              1.8232,                   0,              0.2350
         2,        36,      1.00,              0.9330,                   0,              0.1282
         2,        37,      1.00,              0.6908,                   0,              0.1211
         2,        38,      1.00,              0.1994,                   0,              0.0641
         2,        39,      1.00,              0.6908,                   0,              0.0712
         2,        40,      1.00,              0.4344,                   0,              0.0641
         2,        41,      1.00,              0.2635,                   0,              0.1424
         2,        42,      1.00,                   0,                   0,              0.0071
         2,        43,      1.00,                   0,                   0,              0.0142
         2,        44,      1.00,              0.1923,                   0,              0.0641
         2,        45,      1.00,              0.4131,                   0,              0.0855
         2,        46,      1.00,              0.0783,                   0,              0.0427
         2,        47,      1.00,                   0,                   0,              0.0071
         2,        49,      1.00,              0.0427,                   0,              0.0570
         2,        50,      1.00,              0.0142,                   0,              0.0142
         2,        51,      1.00,              0.0071,                   0,                   0
         2,        52,      1.00,              0.2635,                   0,              0.0499
         2,        54,      1.00,                   0,                   0,              0.0142
         2,        55,      1.00,              0.0214,                   0,              0.0641
         2,        56,      1.00,              0.0427,                   0,              0.0783
         2,        58,      1.00,              0.5413,                   0,              0.0926
         2,        59,      1.00,              0.6196,                   0,              0.0214
         2,        60,      1.00,              0.4629,                   0,              0.0214
         2,        61,      1.00,              0.2564,                   0,              0.0214
         2,        62,      1.00,              0.1852,                   0,              0.0071
         2,        63,      1.00,              0.0071,                   0,              0.0142
         2,        64,      1.00,                   0,                   0,              0.0071
         2,        65,      1.00,              0.5342,                   0,              0.0214
         2,        66,      1.00,              0.0570,                   0,              0.0285
         2,        67,      1.00,              0.1068,                   0,              0.0214
         2,        68,      1.00,              0.0855,                   0,              0.0071
         2,        69,      1.00,              0.0071,                   0,              0.0142
         2,        70,      1.00,              0.1852,                   0,              0.0071
         2,        71,      1.00,              0.3703,                   0,              0.0142
         2,        72,      1.00,              0.1852,                   0,                   0
         2,        73,      1.00,              0.0071,                   0,              0.0071
         2,        75,      1.00,              0.3703,                   0,              0.0214
         2,        76,      1.00,              0.1852,                   0,              0.0071
         2,        77,      1.00,              0.1852,                   0,                   0
         2,        79,      1.00,                   0,                   0,              0.0142
         2,        80,      1.00,              0.1852,                   0,              0.0071
         2,        81,      1.00,              0.0285,                   0,              0.0071
         2,        82,      1.00,              0.0071,                   0,              0.0071
         2,        83,      1.00,              0.2920,                   0,              0.0356
         2,        84,      1.00,              0.5911,                   0,              0.0285
         2,        85,      1.00,              0.4629,                   0,              0.0427
         2,        86,      1.00,              0.0071,                   0,              0.0214
         2,        87,      1.00,              0.2279,                   0,                   0
         2,        90,      1.00,                   0,                   0,              0.0142
         2,        91,      1.00,              0.0499,                   0,              0.0071
