         1,         1,      1.00,            508.5363,                   0,              8.2557
         1,         2,      1.00,            113.0579,                   0,              5.5577
         1,         3,      1.00,             12.2769,                   0,              1.7717
         1,         4,      1.00,              5.4327,                   0,              0.7425
         1,         5,      1.00,             25.3478,                   0,              1.3306
         1,         6,      1.00,             29.8101,                   0,              1.7938
         1,         7,      1.00,             15.5189,                   0,              1.9334
         1,         8,      1.00,              3.5140,                   0,              2.3010
         1,         9,      1.00,              5.8885,                   0,              0.8601
         1,        10,      1.00,             99.8326,                   0,              1.6688
         1,        11,      1.00,              1.7938,                   0,              0.5734
         1,        12,      1.00,              2.3157,                   0,              1.3527
         1,        13,      1.00,              0.8675,                   0,              2.3010
         1,        14,      1.00,              1.1983,                   0,              2.0952
         1,        15,      1.00,              2.0364,                   0,              1.3306
         1,        16,      1.00,             60.3113,                   0,              1.2350
         1,        17,      1.00,             68.4493,                   0,              1.9408
         1,        18,      1.00,            236.6431,                   0,              6.1826
         1,        19,      1.00,              3.9110,                   0,              0.4337
         1,        20,      1.00,             68.3464,                   0,              2.0584
         1,        21,      1.00,              0.3382,                   0,              0.1029
         1,        22,      1.00,              9.6966,                   0,              0.7646
         1,        23,      1.00,              0.0074,                   0,              0.0074
         1,        24,      1.00,              0.2132,                   0,              0.0368
         1,        25,      1.00,                   0,                   0,              0.1397
         1,        26,      1.00,              0.3676,                   0,              0.0074
         1,        27,      1.00,              0.4558,                   0,                   0
         1,        28,      1.00,              0.5514,                   0,                   0
         1,        29,      1.00,              0.4558,                   0,              0.0147
         1,        30,      1.00,              0.0147,                   0,              0.0221
         1,        31,      1.00,              0.1838,                   0,              0.0221
         1,        32,      1.00,              0.1764,                   0,                   0
         1,        33,      1.00,              0.1838,                   0,                   0
         1,        35,      1.00,              0.2720,                   0,              0.0147
         1,        36,      1.00,              0.2794,                   0,              0.0074
         1,        37,      1.00,              0.1029,                   0,              0.0074
         1,        38,      1.00,              0.0074,                   0,                   0
         1,        39,      1.00,              0.0441,                   0,                   0
         1,        40,      1.00,              0.0956,                   0,                   0
         1,        41,      1.00,              0.2941,                   0,              0.0074
         1,        45,      1.00,              0.3676,                   0,                   0
         1,        47,      1.00,              0.0735,                   0,                   0
         1,        49,      1.00,              0.0074,                   0,                   0
         1,        55,      1.00,              0.2279,                   0,                   0
         1,        58,      1.00,              0.0882,                   0,                   0
         1,        60,      1.00,              0.2279,                   0,                   0
         1,        61,      1.00,              0.0441,                   0,                   0
         1,        62,      1.00,              0.1838,                   0,                   0
         1,        63,      1.00,              0.0882,                   0,                   0
         1,        65,      1.00,              0.1838,                   0,                   0
         1,        66,      1.00,              0.2279,                   0,                   0
         1,        69,      1.00,              0.0147,                   0,                   0
         1,        71,      1.00,              0.1838,                   0,                   0
         1,        83,      1.00,              0.3014,                   0,                   0
         1,        85,      1.00,              0.1838,                   0,                   0
         1,        86,      1.00,              0.2720,                   0,                   0
         1,       100,      1.00,              0.1838,                   0,                   0
         1,       106,      1.00,              0.2720,                   0,                   0
         1,       111,      1.00,              0.2720,                   0,                   0
         1,       112,      1.00,              0.2941,                   0,                   0
         1,       114,      1.00,              0.1838,                   0,                   0
         1,       117,      1.00,              0.0882,                   0,                   0
         1,       118,      1.00,              0.0294,                   0,                   0
         1,       119,      1.00,              0.0147,                   0,                   0
         1,       120,      1.00,              0.2279,                   0,                   0
         1,       122,      1.00,              0.1103,                   0,                   0
         1,       124,      1.00,              0.3676,                   0,                   0
         1,       126,      1.00,              0.1985,                   0,                   0
         1,       127,      1.00,              0.2499,                   0,                   0
         1,       128,      1.00,              0.0368,                   0,                   0
         1,       130,      1.00,              0.0074,                   0,                   0
         1,       131,      1.00,              0.1838,                   0,                   0
         1,       132,      1.00,              0.0074,                   0,                   0
         1,       134,      1.00,              0.0221,                   0,                   0
         1,       141,      1.00,              0.0662,                   0,                   0
         1,       142,      1.00,              0.0735,                   0,                   0
         1,       143,      1.00,              0.0441,                   0,                   0
         1,       144,      1.00,              0.0368,                   0,                   0
         1,       145,      1.00,              0.0441,                   0,                   0
         1,       146,      1.00,              0.1103,                   0,                   0
         1,       148,      1.00,              0.0441,                   0,                   0
         1,       149,      1.00,              0.0588,                   0,                   0
         1,       150,      1.00,              0.0441,                   0,                   0
         1,       151,      1.00,              0.0368,                   0,                   0
         1,       153,      1.00,              0.0221,                   0,                   0
         1,       154,      1.00,              0.0882,                   0,                   0
         1,       155,      1.00,              0.1029,                   0,                   0
         1,       156,      1.00,              0.0074,                   0,                   0
         1,       161,      1.00,                   0,                   0,              0.0074
         1,       166,      1.00,              0.0074,                   0,                   0
         1,       168,      1.00,              0.0221,                   0,                   0
         1,       169,      1.00,              0.0294,                   0,                   0
         1,       172,      1.00,              0.0882,                   0,                   0
         1,       174,      1.00,              0.0882,                   0,                   0
         1,       178,      1.00,              0.0147,                   0,                   0
         1,       179,      1.00,              0.0735,                   0,                   0
         1,       181,      1.00,              0.0368,                   0,                   0
         1,       182,      1.00,              0.0368,                   0,                   0
         1,       195,      1.00,              0.2720,                   0,                   0
         1,       209,      1.00,              0.0956,                   0,                   0
         1,       210,      1.00,              0.3308,                   0,                   0
         1,       215,      1.00,              0.0074,                   0,              0.0294
         1,       217,      1.00,              0.0882,                   0,              0.4999
         1,       218,      1.00,              0.2499,                   0,              1.5217
         1,       219,      1.00,              0.1250,                   0,              1.0880
         1,       220,      1.00,              0.0074,                   0,              0.0147
         1,       221,      1.00,              0.0074,                   0,              0.0221
         1,       222,      1.00,              0.0221,                   0,              0.2058
         1,       223,      1.00,                   0,                   0,              0.0074
         1,       224,      1.00,                   0,                   0,              0.0882
         2,         1,      1.00,            155.5419,                   0,              5.5577
         2,         2,      1.00,            419.9661,                   0,              7.3514
         2,         3,      1.00,             83.9462,                   0,              3.0803
         2,         4,      1.00,             27.4062,                   0,              0.9042
         2,         5,      1.00,            111.4553,                   0,              2.4554
         2,         6,      1.00,            100.2884,                   0,              3.2640
         2,         7,      1.00,             44.9688,                   0,              1.6173
         2,         8,      1.00,              7.3735,                   0,              2.1025
         2,         9,      1.00,             12.0270,                   0,              0.6322
         2,        10,      1.00,             34.2430,                   0,              1.0071
         2,        11,      1.00,              6.9692,                   0,              0.4852
         2,        12,      1.00,              5.2195,                   0,              0.9557
         2,        13,      1.00,              2.4848,                   0,              2.3084
         2,        14,      1.00,              4.5285,                   0,              2.0143
         2,        15,      1.00,              3.4846,                   0,              1.1395
         2,        16,      1.00,             16.3055,                   0,              0.8748
         2,        17,      1.00,             82.7038,                   0,              2.5951
         2,        18,      1.00,             52.7540,                   0,              3.3008
         2,        19,      1.00,             12.2916,                   0,              0.4705
         2,        20,      1.00,            118.8802,                   0,              2.9553
         2,        21,      1.00,              0.6396,                   0,              0.1470
         2,        22,      1.00,             24.7964,                   0,              0.8528
         2,        23,      1.00,              0.0147,                   0,              0.0074
         2,        24,      1.00,              0.0221,                   0,              0.0294
         2,        25,      1.00,                   0,                   0,              0.1029
         2,        26,      1.00,              0.0956,                   0,              0.0074
         2,        27,      1.00,              0.3676,                   0,                   0
         2,        28,      1.00,              0.2426,                   0,                   0
         2,        29,      1.00,              0.1838,                   0,              0.0074
         2,        30,      1.00,              0.2794,                   0,              0.0147
         2,        31,      1.00,              0.1838,                   0,              0.0221
         2,        32,      1.00,              0.2794,                   0,                   0
         2,        33,      1.00,              0.1838,                   0,                   0
         2,        35,      1.00,              0.2352,                   0,              0.0221
         2,        36,      1.00,              0.2867,                   0,              0.0074
         2,        37,      1.00,              0.1176,                   0,              0.0074
         2,        38,      1.00,              0.3235,                   0,                   0
         2,        39,      1.00,              0.3749,                   0,                   0
         2,        40,      1.00,              0.1029,                   0,                   0
         2,        41,      1.00,              0.1838,                   0,              0.0147
         2,        44,      1.00,              0.1838,                   0,                   0
         2,        45,      1.00,              0.1323,                   0,              0.0074
         2,        47,      1.00,              0.0588,                   0,                   0
         2,        49,      1.00,              0.0662,                   0,                   0
         2,        52,      1.00,              0.0074,                   0,                   0
         2,        54,      1.00,              0.2720,                   0,                   0
         2,        55,      1.00,              0.1838,                   0,                   0
         2,        56,      1.00,              0.0074,                   0,                   0
         2,        58,      1.00,              0.1838,                   0,                   0
         2,        59,      1.00,              0.1838,                   0,                   0
         2,        61,      1.00,              0.1838,                   0,                   0
         2,        63,      1.00,              0.0956,                   0,                   0
         2,        64,      1.00,              0.1838,                   0,                   0
         2,        67,      1.00,              0.1029,                   0,                   0
         2,        68,      1.00,              0.0809,                   0,                   0
         2,        75,      1.00,              0.0515,                   0,                   0
         2,        76,      1.00,              0.1838,                   0,                   0
         2,        80,      1.00,              0.1838,                   0,                   0
         2,        82,      1.00,              0.1838,                   0,                   0
         2,        83,      1.00,              0.3602,                   0,                   0
         2,        84,      1.00,              0.1103,                   0,                   0
         2,        85,      1.00,              0.4337,                   0,                   0
         2,        86,      1.00,              0.5440,                   0,                   0
         2,        90,      1.00,              0.1838,                   0,                   0
         2,        92,      1.00,              0.3676,                   0,                   0
         2,        95,      1.00,              0.1838,                   0,                   0
         2,        99,      1.00,              0.2720,                   0,                   0
         2,       103,      1.00,              0.1838,                   0,                   0
         2,       106,      1.00,              0.1397,                   0,                   0
         2,       107,      1.00,              0.3676,                   0,                   0
         2,       111,      1.00,              0.0956,                   0,                   0
         2,       112,      1.00,              0.5146,                   0,              0.0074
         2,       117,      1.00,              0.2720,                   0,                   0
         2,       118,      1.00,              0.2426,                   0,                   0
         2,       119,      1.00,              0.2573,                   0,                   0
         2,       121,      1.00,              0.3676,                   0,                   0
         2,       126,      1.00,              0.1323,                   0,                   0
         2,       127,      1.00,              0.2647,                   0,                   0
         2,       128,      1.00,              0.0294,                   0,                   0
         2,       129,      1.00,              0.1838,                   0,                   0
         2,       130,      1.00,              0.0735,                   0,                   0
         2,       132,      1.00,              0.0221,                   0,                   0
         2,       136,      1.00,              0.1764,                   0,                   0
         2,       137,      1.00,              0.0956,                   0,                   0
         2,       139,      1.00,              0.0221,                   0,                   0
         2,       141,      1.00,              0.0441,                   0,                   0
         2,       142,      1.00,              0.0441,                   0,                   0
         2,       143,      1.00,              0.0882,                   0,                   0
         2,       144,      1.00,              0.0074,                   0,                   0
         2,       145,      1.00,              0.0074,                   0,                   0
         2,       146,      1.00,              0.0294,                   0,                   0
         2,       147,      1.00,              0.0221,                   0,                   0
         2,       148,      1.00,              0.1323,                   0,                   0
         2,       149,      1.00,              0.0147,                   0,                   0
         2,       150,      1.00,              0.0294,                   0,                   0
         2,       151,      1.00,              0.0588,                   0,                   0
         2,       154,      1.00,              0.1397,                   0,                   0
         2,       155,      1.00,              0.0735,                   0,                   0
         2,       160,      1.00,              0.0074,                   0,                   0
         2,       161,      1.00,                   0,                   0,              0.0074
         2,       162,      1.00,              0.1838,                   0,                   0
         2,       164,      1.00,              0.0074,                   0,                   0
         2,       165,      1.00,              0.0809,                   0,                   0
         2,       166,      1.00,              0.1103,                   0,                   0
         2,       167,      1.00,              0.0588,                   0,                   0
         2,       168,      1.00,              0.0147,                   0,                   0
         2,       169,      1.00,              0.0074,                   0,                   0
         2,       170,      1.00,              0.0588,                   0,                   0
         2,       172,      1.00,              0.0956,                   0,                   0
         2,       174,      1.00,              0.2720,                   0,                   0
         2,       177,      1.00,              0.0221,                   0,                   0
         2,       178,      1.00,              0.0221,                   0,                   0
         2,       179,      1.00,              0.0882,                   0,                   0
         2,       181,      1.00,              0.0441,                   0,                   0
         2,       182,      1.00,              0.0221,                   0,                   0
         2,       195,      1.00,              0.0956,                   0,                   0
         2,       200,      1.00,              0.1838,                   0,                   0
         2,       210,      1.00,              0.0882,                   0,                   0
         2,       215,      1.00,                   0,                   0,              0.0147
         2,       217,      1.00,              0.0294,                   0,              0.2426
         2,       218,      1.00,              0.1176,                   0,              0.8675
         2,       219,      1.00,              0.0588,                   0,              0.6249
         2,       220,      1.00,                   0,                   0,              0.0074
         2,       221,      1.00,              0.0074,                   0,              0.0147
         2,       222,      1.00,              0.0147,                   0,              0.1323
         2,       223,      1.00,                   0,                   0,              0.0074
         2,       224,      1.00,                   0,                   0,              0.1103
         3,         1,      1.00,             10.2259,                   0,              1.7717
         3,         2,      1.00,             55.0035,                   0,              3.0803
         3,         3,      1.00,             96.3995,                   0,              1.8967
         3,         4,      1.00,             40.2859,                   0,              0.9336
         3,         5,      1.00,             26.8842,                   0,              1.2056
         3,         6,      1.00,             82.7258,                   0,              1.7423
         3,         7,      1.00,             39.9551,                   0,              1.6320
         3,         8,      1.00,              5.5136,                   0,              1.7055
         3,         9,      1.00,              6.3664,                   0,              0.8381
         3,        10,      1.00,              3.2861,                   0,              0.3896
         3,        11,      1.00,              7.3000,                   0,              0.6763
         3,        12,      1.00,              2.6318,                   0,              1.1836
         3,        13,      1.00,              2.0143,                   0,              1.4188
         3,        14,      1.00,              2.5289,                   0,              1.1248
         3,        15,      1.00,              0.9263,                   0,              0.9116
         3,        16,      1.00,              3.0656,                   0,              0.2573
         3,        17,      1.00,             12.3210,                   0,              1.0733
         3,        18,      1.00,              6.9545,                   0,              1.2571
         3,        19,      1.00,              3.9845,                   0,              0.3014
         3,        20,      1.00,             18.1875,                   0,              0.9777
         3,        21,      1.00,                   0,                   0,              0.1103
         3,        22,      1.00,              8.9835,                   0,              0.6102
         3,        23,      1.00,              0.8234,                   0,              0.0147
         3,        24,      1.00,              0.2867,                   0,              0.0221
         3,        25,      1.00,                   0,                   0,              0.0809
         3,        26,      1.00,              0.1838,                   0,              0.0074
         3,        27,      1.00,              0.0074,                   0,              0.0074
         3,        28,      1.00,              0.1838,                   0,                   0
         3,        29,      1.00,              0.2794,                   0,              0.0074
         3,        30,      1.00,              0.2867,                   0,              0.0074
         3,        31,      1.00,              0.2867,                   0,              0.0294
         3,        33,      1.00,              0.1029,                   0,                   0
         3,        34,      1.00,              0.1838,                   0,                   0
         3,        35,      1.00,              0.0074,                   0,              0.0147
         3,        36,      1.00,              0.4043,                   0,              0.0147
         3,        37,      1.00,              0.0147,                   0,              0.0147
         3,        38,      1.00,              0.0588,                   0,              0.0074
         3,        39,      1.00,              0.1911,                   0,                   0
         3,        40,      1.00,              0.0074,                   0,                   0
         3,        41,      1.00,              0.1470,                   0,              0.0074
         3,        45,      1.00,              0.0515,                   0,                   0
         3,        49,      1.00,              0.1911,                   0,                   0
